loss,mae,val_loss,val_mae,learning_rate
0.0745660811662674,0.22050487995147705,0.06156478449702263,0.19492800533771515,9.999999747378752e-05
0.06235775724053383,0.19357483088970184,0.055323753505945206,0.17799608409404755,9.999999747378752e-05
0.05712783336639404,0.17945514619350433,0.05287763848900795,0.16893726587295532,9.999999747378752e-05
0.05476875975728035,0.17196577787399292,0.050877347588539124,0.16119565069675446,9.999999747378752e-05
0.05326182022690773,0.16726240515708923,0.04941849783062935,0.1564551591873169,9.999999747378752e-05
0.051772814244031906,0.16341350972652435,0.04879101738333702,0.15517134964466095,9.999999747378752e-05
0.05060579255223274,0.16036070883274078,0.048325177282094955,0.1524888128042221,9.999999747378752e-05
0.049638696014881134,0.15767435729503632,0.04642690718173981,0.14967891573905945,9.999999747378752e-05
0.04898365959525108,0.15572871267795563,0.048028506338596344,0.15267540514469147,9.999999747378752e-05
0.048474591225385666,0.15437917411327362,0.04460107535123825,0.1436759978532791,9.999999747378752e-05
0.048109784722328186,0.15340875089168549,0.04680369049310684,0.14996330440044403,9.999999747378752e-05
0.047917045652866364,0.15291869640350342,0.045038580894470215,0.14523957669734955,9.999999747378752e-05
0.04753182828426361,0.15201112627983093,0.04558812454342842,0.1473044455051422,9.999999747378752e-05
0.04747951403260231,0.1517859250307083,0.04513972997665405,0.14570605754852295,9.999999747378752e-05
0.04740215837955475,0.15167807042598724,0.04540833830833435,0.14646513760089874,9.999999747378752e-05
0.04708942025899887,0.15095309913158417,0.04386148974299431,0.1409570425748825,4.999999873689376e-05
0.047062311321496964,0.15083962678909302,0.04466387256979942,0.14409871399402618,4.999999873689376e-05
0.047068942338228226,0.15088216960430145,0.04428831487894058,0.14252270758152008,4.999999873689376e-05
0.04700625315308571,0.15069738030433655,0.045244310051202774,0.14551737904548645,4.999999873689376e-05
0.04706143960356712,0.15091149508953094,0.04386283829808235,0.14142371714115143,4.999999873689376e-05
0.04675094038248062,0.15021952986717224,0.04360939562320709,0.1401861160993576,4.999999873689376e-05
0.04673115536570549,0.15010100603103638,0.043884262442588806,0.14126679301261902,4.999999873689376e-05
