loss,mae,val_loss,val_mae,learning_rate
0.08646561950445175,0.24229905009269714,0.06840911507606506,0.22231392562389374,9.999999747378752e-05
0.0695514976978302,0.2108526974916458,0.06001146882772446,0.1946437954902649,9.999999747378752e-05
0.06428485363721848,0.19843938946723938,0.05671324208378792,0.18412388861179352,9.999999747378752e-05
0.06044450402259827,0.18882165849208832,0.05399765446782112,0.17543591558933258,9.999999747378752e-05
0.057634398341178894,0.18058450520038605,0.053004685789346695,0.17004050314426422,9.999999747378752e-05
0.05584568530321121,0.17506597936153412,0.051340777426958084,0.16382934153079987,9.999999747378752e-05
0.054942578077316284,0.1716456562280655,0.053523581475019455,0.1674395203590393,9.999999747378752e-05
0.0541953407227993,0.16912612318992615,0.050545189529657364,0.16000805795192719,9.999999747378752e-05
0.053286243230104446,0.16669751703739166,0.05081210285425186,0.16011512279510498,9.999999747378752e-05
0.052921198308467865,0.1654055118560791,0.04947918280959129,0.15601250529289246,9.999999747378752e-05
0.05243753641843796,0.16412104666233063,0.04931822419166565,0.15579353272914886,9.999999747378752e-05
0.051834166049957275,0.16252562403678894,0.04978006333112717,0.15724095702171326,9.999999747378752e-05
0.05133534222841263,0.16133157908916473,0.048653777688741684,0.15453697741031647,9.999999747378752e-05
0.05086687207221985,0.1601429581642151,0.04985673353075981,0.15766894817352295,9.999999747378752e-05
0.050264835357666016,0.15868256986141205,0.04680425301194191,0.1500931978225708,9.999999747378752e-05
0.04957399144768715,0.15705524384975433,0.046119753271341324,0.14841027557849884,9.999999747378752e-05
0.04936172068119049,0.15644820034503937,0.049535397440195084,0.15836627781391144,9.999999747378752e-05
0.048799674957990646,0.1552191823720932,0.04547763988375664,0.14706602692604065,9.999999747378752e-05
0.04855576902627945,0.15461204946041107,0.047632914036512375,0.15114152431488037,9.999999747378752e-05
0.04819599911570549,0.15358850359916687,0.04563970863819122,0.14781582355499268,9.999999747378752e-05
0.048022929579019547,0.15322469174861908,0.04576320946216583,0.14766046404838562,9.999999747378752e-05
0.047957662492990494,0.1529722958803177,0.045281726866960526,0.14712868630886078,9.999999747378752e-05
0.04765452817082405,0.15237344801425934,0.04588336497545242,0.14741867780685425,9.999999747378752e-05
0.04751401022076607,0.1518586277961731,0.0469118095934391,0.15000484883785248,9.999999747378752e-05
0.04735876992344856,0.15163098275661469,0.046722251921892166,0.14929768443107605,9.999999747378752e-05
0.04718667268753052,0.15106622874736786,0.04480362683534622,0.14442242681980133,9.999999747378752e-05
0.04729769006371498,0.15149272978305817,0.0500793382525444,0.1575610190629959,9.999999747378752e-05
0.04729403182864189,0.15146474540233612,0.049214333295822144,0.15699106454849243,9.999999747378752e-05
0.04703657701611519,0.15079733729362488,0.04567291587591171,0.14519049227237701,9.999999747378752e-05
0.046930812299251556,0.1505054533481598,0.048790860921144485,0.15492083132266998,9.999999747378752e-05
0.046940963715314865,0.15054865181446075,0.04639844968914986,0.1478859782218933,9.999999747378752e-05
0.04664018750190735,0.14993122220039368,0.044210683554410934,0.14219148457050323,4.999999873689376e-05
0.04638761281967163,0.14931008219718933,0.045533522963523865,0.14703026413917542,4.999999873689376e-05
0.04649776592850685,0.14972688257694244,0.04488959163427353,0.1442118138074875,4.999999873689376e-05
0.04637337103486061,0.14934013783931732,0.047364991158246994,0.15274213254451752,4.999999873689376e-05
0.04637378081679344,0.14943699538707733,0.047469235956668854,0.15175142884254456,4.999999873689376e-05
0.04631011188030243,0.14934566617012024,0.04402444139122963,0.1421612650156021,4.999999873689376e-05
0.04630882292985916,0.14927296340465546,0.04467647522687912,0.1446951925754547,4.999999873689376e-05
0.04625227302312851,0.14912909269332886,0.04490414261817932,0.14518803358078003,4.999999873689376e-05
0.04604962840676308,0.14867034554481506,0.044500041753053665,0.14368107914924622,4.999999873689376e-05
0.04616483300924301,0.14894556999206543,0.04636634513735771,0.14891937375068665,4.999999873689376e-05
0.04613588750362396,0.14897657930850983,0.04522305354475975,0.14707832038402557,4.999999873689376e-05
0.046022821217775345,0.14879077672958374,0.043848346918821335,0.141231507062912,2.499999936844688e-05
0.04592663049697876,0.1485946774482727,0.044634293764829636,0.14438745379447937,2.499999936844688e-05
0.0458543598651886,0.14836472272872925,0.04459806904196739,0.1427682638168335,2.499999936844688e-05
0.04595505818724632,0.14862507581710815,0.04420226812362671,0.1426704078912735,2.499999936844688e-05
0.04586942493915558,0.14849020540714264,0.04492555186152458,0.14563752710819244,2.499999936844688e-05
0.04583131894469261,0.14840927720069885,0.04389283061027527,0.141957089304924,2.499999936844688e-05
0.04578812047839165,0.14824777841567993,0.04382524639368057,0.14152447879314423,1.249999968422344e-05
0.04586686193943024,0.14847002923488617,0.04369841888546944,0.14134065806865692,1.249999968422344e-05
0.045793741941452026,0.14830458164215088,0.0437907874584198,0.14135779440402985,1.249999968422344e-05
