loss,mae,val_loss,val_mae,learning_rate
0.11901657283306122,0.29437491297721863,0.12604160606861115,0.317857563495636,9.999999747378752e-05
0.09263870865106583,0.2550401985645294,0.11627697199583054,0.30633342266082764,9.999999747378752e-05
0.08740951865911484,0.24817703664302826,0.10882024466991425,0.29566892981529236,9.999999747378752e-05
0.08392343670129776,0.24199903011322021,0.1026250347495079,0.2852371037006378,9.999999747378752e-05
0.08288373053073883,0.24002152681350708,0.09796139597892761,0.2762005031108856,9.999999747378752e-05
0.08043581992387772,0.23495082557201385,0.09275702387094498,0.26686570048332214,9.999999747378752e-05
0.07939516007900238,0.23250852525234222,0.08965795487165451,0.25997933745384216,9.999999747378752e-05
0.07766116410493851,0.22905893623828888,0.08527493476867676,0.251565158367157,9.999999747378752e-05
0.07749057561159134,0.2283918708562851,0.08078434318304062,0.2429509162902832,9.999999747378752e-05
0.07549792528152466,0.22491885721683502,0.07739682495594025,0.23373275995254517,9.999999747378752e-05
0.07420292496681213,0.22225075960159302,0.0739312618970871,0.22592836618423462,9.999999747378752e-05
0.0739421546459198,0.22155289351940155,0.07197903096675873,0.2196185141801834,9.999999747378752e-05
0.07282591611146927,0.2195308357477188,0.06872336566448212,0.21284668147563934,9.999999747378752e-05
0.0716182291507721,0.21644622087478638,0.06655148416757584,0.2092994898557663,9.999999747378752e-05
0.07077036798000336,0.21444587409496307,0.06531830877065659,0.20545536279678345,9.999999747378752e-05
0.07001625001430511,0.21307727694511414,0.06476365774869919,0.20363175868988037,9.999999747378752e-05
0.06949494034051895,0.21244069933891296,0.06485630571842194,0.20247963070869446,9.999999747378752e-05
0.06896057724952698,0.21043677628040314,0.06274539232254028,0.19904294610023499,9.999999747378752e-05
0.0682353675365448,0.20852434635162354,0.06239853799343109,0.199635311961174,9.999999747378752e-05
0.06768011301755905,0.20800884068012238,0.06220259144902229,0.19817863404750824,9.999999747378752e-05
0.06613145023584366,0.20456911623477936,0.06176216900348663,0.19585950672626495,9.999999747378752e-05
0.06639093160629272,0.2048717737197876,0.061260152608156204,0.19551603496074677,9.999999747378752e-05
0.06517951935529709,0.2023845613002777,0.06102445721626282,0.19414429366588593,9.999999747378752e-05
0.06502067297697067,0.20135539770126343,0.06131703406572342,0.19499382376670837,9.999999747378752e-05
0.06466538459062576,0.20135515928268433,0.06152186542749405,0.19246257841587067,9.999999747378752e-05
0.06457292288541794,0.20045006275177002,0.06165192648768425,0.19327613711357117,9.999999747378752e-05
0.06316324323415756,0.19788013398647308,0.060361213982105255,0.1920996606349945,9.999999747378752e-05
0.0625380203127861,0.19617871940135956,0.06100571155548096,0.190581277012825,9.999999747378752e-05
0.062361449003219604,0.19572903215885162,0.06364218890666962,0.1939779818058014,9.999999747378752e-05
0.06117162108421326,0.19283942878246307,0.06034184992313385,0.1897372454404831,9.999999747378752e-05
0.06155962124466896,0.19362792372703552,0.06696632504463196,0.19739438593387604,9.999999747378752e-05
0.06096024066209793,0.19283878803253174,0.06323850899934769,0.19333776831626892,9.999999747378752e-05
0.06049414724111557,0.19154009222984314,0.059600234031677246,0.18882519006729126,4.999999873689376e-05
0.059939589351415634,0.19056355953216553,0.061102915555238724,0.19089597463607788,4.999999873689376e-05
0.0594133622944355,0.18872201442718506,0.061275310814380646,0.18988829851150513,4.999999873689376e-05
0.05939597263932228,0.18919800221920013,0.05951821804046631,0.1875142604112625,4.999999873689376e-05
0.05922704562544823,0.18875358998775482,0.06314164400100708,0.19212552905082703,4.999999873689376e-05
0.05873790383338928,0.18732529878616333,0.05950614809989929,0.18720601499080658,4.999999873689376e-05
0.058624185621738434,0.1873379945755005,0.05943077430129051,0.1870972067117691,2.499999936844688e-05
0.05844529718160629,0.18657264113426208,0.05941736698150635,0.18776017427444458,2.499999936844688e-05
0.05839604511857033,0.18669559061527252,0.05922723188996315,0.1870780736207962,2.499999936844688e-05
0.05832793563604355,0.18695197999477386,0.059344466775655746,0.18753650784492493,2.499999936844688e-05
0.05797845497727394,0.18584628403186798,0.05938934162259102,0.18708118796348572,2.499999936844688e-05
0.05829455330967903,0.18645864725112915,0.05933260917663574,0.18718034029006958,2.499999936844688e-05
0.05789006128907204,0.18555906414985657,0.059191107749938965,0.1868802309036255,2.499999936844688e-05
0.05768950283527374,0.1851855218410492,0.059442926198244095,0.18694265186786652,2.499999936844688e-05
0.058007292449474335,0.1857072114944458,0.05935455858707428,0.18630929291248322,1.249999968422344e-05
0.05753925442695618,0.18490657210350037,0.0592564232647419,0.18648017942905426,1.249999968422344e-05
0.0568789467215538,0.18370667099952698,0.05920209363102913,0.18634699285030365,1.249999968422344e-05
0.05686984583735466,0.1834963858127594,0.05922747030854225,0.18633046746253967,1.249999968422344e-05
0.05776742845773697,0.18538275361061096,0.05924539268016815,0.1864282786846161,1.249999968422344e-05
0.057369690388441086,0.18521378934383392,0.05922478809952736,0.18641245365142822,6.24999984211172e-06
0.05682848393917084,0.18367871642112732,0.05938474088907242,0.18686041235923767,6.24999984211172e-06
0.05711812525987625,0.18454961478710175,0.05925526097416878,0.18659549951553345,6.24999984211172e-06
0.05754616856575012,0.18510684370994568,0.05933987721800804,0.1867745965719223,6.24999984211172e-06
0.05742248147726059,0.18477825820446014,0.059242404997348785,0.18651090562343597,6.24999984211172e-06
0.0570305697619915,0.18348313868045807,0.05921873077750206,0.18630605936050415,3.12499992105586e-06
0.05723486840724945,0.1846764236688614,0.059216681867837906,0.1862654685974121,3.12499992105586e-06
0.056905366480350494,0.1840829998254776,0.05924271419644356,0.18607336282730103,3.12499992105586e-06
0.05719367414712906,0.18413810431957245,0.05921531841158867,0.1860797107219696,3.12499992105586e-06
