loss,mae,val_loss,val_mae,learning_rate
0.07484709471464157,0.22078818082809448,0.0636199489235878,0.206458181142807,9.999999747378752e-05
0.06446842849254608,0.19910472631454468,0.07455454021692276,0.1984884887933731,9.999999747378752e-05
0.060461584478616714,0.18932600319385529,0.06059683859348297,0.1835021823644638,9.999999747378752e-05
0.057397257536649704,0.18137778341770172,0.054361168295145035,0.1728309541940689,9.999999747378752e-05
0.05521722137928009,0.17554110288619995,0.05412900447845459,0.17036975920200348,9.999999747378752e-05
0.053047362715005875,0.16960132122039795,0.053360991179943085,0.16556179523468018,9.999999747378752e-05
0.05121660232543945,0.16439637541770935,0.05547834932804108,0.166684091091156,9.999999747378752e-05
0.049624666571617126,0.1595972180366516,0.04905147850513458,0.15534736216068268,9.999999747378752e-05
0.04847951978445053,0.1557386964559555,0.05316275730729103,0.1612609326839447,9.999999747378752e-05
0.04778652265667915,0.1532573699951172,0.04939054325222969,0.15434500575065613,9.999999747378752e-05
0.04716559499502182,0.15122078359127045,0.04445243254303932,0.14331728219985962,9.999999747378752e-05
0.04667573422193527,0.14949606359004974,0.046513743698596954,0.14753498136997223,9.999999747378752e-05
0.04621628299355507,0.14802077412605286,0.04445920139551163,0.142349973320961,9.999999747378752e-05
0.04605274274945259,0.14744102954864502,0.04518575966358185,0.14388108253479004,9.999999747378752e-05
0.04582764953374863,0.1468367874622345,0.0476967878639698,0.15076768398284912,9.999999747378752e-05
0.045733992010354996,0.14649762213230133,0.05036919564008713,0.15513664484024048,9.999999747378752e-05
0.04533981531858444,0.14558187127113342,0.0442793183028698,0.14118732511997223,4.999999873689376e-05
0.045156609266996384,0.1450227051973343,0.04415413737297058,0.14122872054576874,4.999999873689376e-05
0.045138727873563766,0.144974485039711,0.04417193681001663,0.14084984362125397,4.999999873689376e-05
0.04495037719607353,0.14457468688488007,0.04422401636838913,0.14100930094718933,4.999999873689376e-05
0.044904712587594986,0.1444193720817566,0.044229887425899506,0.14069217443466187,4.999999873689376e-05
0.04490663483738899,0.1443241685628891,0.044205185025930405,0.14153306186199188,4.999999873689376e-05
0.04485699161887169,0.14421701431274414,0.044338252395391464,0.14155344665050507,4.999999873689376e-05
0.04465784132480621,0.14369158446788788,0.04477240517735481,0.1426062285900116,2.499999936844688e-05
0.044638365507125854,0.14359773695468903,0.04470768943428993,0.1427484005689621,2.499999936844688e-05
0.044679541140794754,0.1437448114156723,0.044794030487537384,0.1420208364725113,2.499999936844688e-05
0.044555917382240295,0.14348763227462769,0.044181205332279205,0.14074726402759552,2.499999936844688e-05
0.04457036033272743,0.1434437334537506,0.04442416876554489,0.14133156836032867,2.499999936844688e-05
0.04443535953760147,0.14312826097011566,0.04403014853596687,0.14040982723236084,1.249999968422344e-05
0.044406697154045105,0.14306151866912842,0.044068727642297745,0.14090558886528015,1.249999968422344e-05
0.04442579671740532,0.14306892454624176,0.04380429908633232,0.13998597860336304,1.249999968422344e-05
0.04444858804345131,0.14315886795520782,0.04389331117272377,0.14009498059749603,1.249999968422344e-05
0.04441365227103233,0.14298346638679504,0.04435814917087555,0.14125801622867584,1.249999968422344e-05
0.04440397769212723,0.14294706284999847,0.04388105124235153,0.14015436172485352,1.249999968422344e-05
0.04443424940109253,0.14307481050491333,0.04405190795660019,0.14072014391422272,1.249999968422344e-05
0.04437701404094696,0.14299295842647552,0.04396209120750427,0.14029403030872345,1.249999968422344e-05
0.04421604052186012,0.1425766497850418,0.04390319809317589,0.1400943100452423,6.24999984211172e-06
0.044281426817178726,0.14283423125743866,0.043845705687999725,0.1400364190340042,6.24999984211172e-06
0.04405929148197174,0.14227692782878876,0.04401286318898201,0.14046785235404968,6.24999984211172e-06
0.0443929024040699,0.1430540829896927,0.043941058218479156,0.1403115838766098,6.24999984211172e-06
0.044246796518564224,0.14273355901241302,0.043916720896959305,0.14017115533351898,6.24999984211172e-06
0.044245440512895584,0.1427031308412552,0.043850623071193695,0.1400299072265625,3.12499992105586e-06
0.044400956481695175,0.14302393794059753,0.043999139219522476,0.14042147994041443,3.12499992105586e-06
0.044253624975681305,0.14267392456531525,0.04388098791241646,0.14007899165153503,3.12499992105586e-06
0.044188451021909714,0.14244398474693298,0.04385150969028473,0.1400250345468521,3.12499992105586e-06
0.04417317733168602,0.14255696535110474,0.04386275261640549,0.14010024070739746,3.12499992105586e-06
